row,name,article,supplier,volume,parallel,price,sale_price,free,reserve,pom_free,rev_free
3085,История Любви Аромат Амаретто ликер 0.5л,ЛД912,Ладога Дистрибьюшен,0.5,,523.9,,72.0,0,72.0,0
3086,История Любви Аромат Вишни ликер 0.5л,ЛД909,Ладога Дистрибьюшен,0.5,,393.7,,60.0,0,60.0,0
3087,История Любви Кофейный Вкус ликер 0.5л,ЛД150А,Ладога Дистрибьюшен,0.5,,523.9,,96.0,0,96.0,0
3088,История Любви Сливочный Вкус ликер 0.5л,ЛД913,Ладога Дистрибьюшен,0.5,,523.9,,251.0,0,251.0,0
3089,История Любви Шоколадный Вкус ликер 0.5л,ЛД908,Ладога Дистрибьюшен,0.5,,523.9,,38.0,0,38.0,0
3091,ЛАМОНИКА КРЕМ ДЕ КАССИС ликер 0.85л,ЛД1442,Ладога Дистрибьюшен,0.85,,622.66,,26.0,0,26.0,0
3092,ЛАМОНИКА ЛИМОНЧЕЛЛО ликер 0.5л,ЛД478,Ладога Дистрибьюшен,0.5,,571.95,,26.0,0,26.0,0
3093,ЛАМОНИКА САМБУКА Экстра ликер 0.5л,ЛД301,Ладога Дистрибьюшен,0.5,,699.05,,23.0,0,23.0,0
3094,"Ликер крепкий ""ЛАМОНИКА ТРИПЛ СЕК"" 0,85Л",ЛД1443К,Ладога Дистрибьюшен,0.85,,999.0,,1.0,0,1.0,0
3096,Лигаре Аперитиво Спритц десертный напиток 0.85л,ЛД1482,Ладога Дистрибьюшен,0.85,,849.4,,685.0,0,685.0,0
3097,Лигаре Биттер десертный ликер 0.5л,ЛД1134,Ладога Дистрибьюшен,0.5,,682.0,,39.0,0,39.0,0
3098,Лигаре Лаванда Спритц 0.5л,ЛД1859,Ладога Дистрибьюшен,0.5,,517.7,,541.0,12.0,541.0,0
3099,Лигаре Лимончелло Спритц 0.5л,ЛД1860,Ладога Дистрибьюшен,0.5,,517.7,,157.0,0,157.0,0
3100,Лигаре Маракуйя Спритц 0.5л,ЛД1861,Ладога Дистрибьюшен,0.5,,517.7,,489.0,0,489.0,0
3101,Лигаре Фруто Клубника 0.5л,ЛД1857,Ладога Дистрибьюшен,0.5,,477.4,,27.0,0,27.0,0
3102,Лигаре Черная Смородина Спритц 0.5л,ЛД1862,Ладога Дистрибьюшен,0.5,,517.7,,504.0,0,504.0,0
3103,"Ликер САНТО СТЕФАНО ЛИМОНЧЕЛЛО 0,5л.",ЕАГ005,ЕАГ Трейд ООО,0.5,,559.3,,109.0,0,109.0,0
3105,Радикс Банана банановый ликер 0.7л,ПС114,СВАМ Групп,0.7,,574.61,,3.0,0,3.0,0
3106,Радикс Банана банановый ликер 0.7л,БС150,КУЛЬТУРА ООО,0.7,,594.94,,48.0,0,48.0,0
3107,Радикс Блю Кюрасао апельсиновый ликер 0.7л,БС149,КУЛЬТУРА ООО,0.7,,594.95,,305.0,0,305.0,0
3108,Радикс Грин Эпл яблочный ликер 0.7л,ПС115,СВАМ Групп,0.7,,574.61,,5.0,0,5.0,0
3109,Радикс Кофи кофейный ликер 0.7л,БС145,КУЛЬТУРА ООО,0.7,,704.68,,44.0,0,44.0,0
3110,Радикс Крим де Касис черносмородиновый ликер 0.7л,БС154,КУЛЬТУРА ООО,0.7,,594.95,,110.0,0,110.0,0
3111,Радикс Стробэри клубничный ликер 0.7л,БС153,КУЛЬТУРА ООО,0.7,,550.74,,5.0,0,5.0,0
3112,Радикс Трипл Сек апельсиновый ликер 0.7л,БС146,КУЛЬТУРА ООО,0.7,,813.09,,9.0,0,9.0,0
3113,Радикс Чери Бренди вишневый ликер 0.7л,БС151,КУЛЬТУРА ООО,0.7,,594.95,,17.0,0,17.0,0
3114,Радикс Элдерфлауэр бузиновый ликер 0.7л,БС147,КУЛЬТУРА ООО,0.7,,594.95,,52.0,0,52.0,0
3116,"Ликер десертный ""СОРБЕТ АПЕРИТИВО СО ВКУСОМ АМАРЕТТО"" 0,5л",ПО543,АСГ,0.5,,490.09,,54.0,0,54.0,0
3117,"Ликер десертный SORBET (Сорбет) малиновый 0,5л алк. 15%",ПО220,АСГ,0.5,,404.43,,95.0,0,95.0,0
3118,"Ликер десертный Сорбет Аперитиво Апельсин 15% 0,5л",ПО225,АСГ,0.5,,490.09,,246.0,0,246.0,0
3120,Фоулерс Сливочный ликер 0.5л,ЛД1640А,Ладога Дистрибьюшен,0.5,,756.4,,17.0,0,17.0,0
3122,Фруко Шульц Абрикос Бренди ликер 0.7л,ЛД119А,Ладога Дистрибьюшен,0.7,,1445.6,,52.0,0,52.0,0
3123,"Фруко Шульц Амаретто ликер 0,5л",ЛД145Н,Ладога Дистрибьюшен,0.5,,854.4,,43.0,0,43.0,0
3124,Фруко Шульц Клубника ликер 0.7л,ЛД121А,Ладога Дистрибьюшен,0.7,,1445.6,,49.0,0,49.0,0
3125,Фруко Шульц Кофетто 0.5л.,ЛД149Н,Ладога Дистрибьюшен,0.5,,854.4,,102.0,0,102.0,0
3126,Фруко Шульц Крем де Кассис ликер 0.7л,ЛД110А,Ладога Дистрибьюшен,0.7,,1445.6,,56.0,0,56.0,0
3127,Фруко Шульц Малина ликер 0.7л,ЛД124А,Ладога Дистрибьюшен,0.7,,1445.6,,23.0,0,23.0,0
3128,Фруко Шульц Манго ликер 0.7л,ЛД125А,Ладога Дистрибьюшен,0.7,,1445.6,,16.0,0,16.0,0
3129,Фруко Шульц Маракуйя ликер 0.7л,ЛД133Н,Ладога Дистрибьюшен,0.7,,1445.6,,6.0,0,6.0,0
3131,"Ликер десертный ХАСКИ СЕВЕРНЫЙ БИТТЕР 0,5",ПО055,АСГ,0.5,,776.05,,27.0,0,27.0,0
3134,Такамака Коко ликер 0.7л,АИ1000,АСТ-интернэшнл инваэронмэнт,0.7,,1947.6,,1.0,0,1.0,0
3137,Куантро 0.7л,ДА397,Компания Даско-Трейд ООО,0.7,ПИ,1941.73,,67.0,0,67.0,0
3139,Комбье Крем де Розе ликер 0.7л.,УМ064А,РЕГИОН 50,0.7,,4154.55,,12.0,0,12.0,0
3142,Бехеровка ликер 0.5л,ДА282,Компания Даско-Трейд ООО,0.5,ПИ,1109.89,,81.0,0,81.0,0
3148,Коко Джамбо Кокосовый ликер 0.7л,ЛД136Н,Ладога Дистрибьюшен,0.7,,1065.6,,101.0,0,101.0,0
3149,Фруко Шульц Абрикос Бренди ликер 0.7л,ЛД119,Ладога Дистрибьюшен,0.7,,1445.6,,8.0,0,8.0,0
3150,"Фруко Шульц Биттер 0,7л",ЛД102С,Ладога Дистрибьюшен,0.7,,1171.2,,30.0,0,30.0,0
3151,Фруко Шульц Блю Кюрасао ликер 0.7л,ЛД106А,Ладога Дистрибьюшен,0.7,,1445.6,,34.0,0,34.0,0
3152,Фруко Шульц Бренди Черри ликер 0.7л,ЛД138Н,Ладога Дистрибьюшен,0.7,,1445.6,,69.0,0,69.0,0
3153,Фруко Шульц Грейпфрут ликер 0.7л,ЛД120,Ладога Дистрибьюшен,0.7,,1080.35,,4.0,0,4.0,0
3154,Фруко Шульц Дыня ликер 0.7л,ЛД112Н,Ладога Дистрибьюшен,0.7,,1445.6,,55.0,0,54.0,1.0
3155,Фруко Шульц Ежевика ликер 0.7л,ЛД130,Ладога Дистрибьюшен,0.7,,1445.6,,3.0,0,3.0,0
3156,Фруко Шульц Зелёная Мята ликер 0.7л,ЛД113Н,Ладога Дистрибьюшен,0.7,,1445.6,,7.0,0,7.0,0
3157,Фруко Шульц Зелёное Яблоко ликер 0.7л,ЛД114А,Ладога Дистрибьюшен,0.7,,1445.6,,11.0,0,11.0,0
3158,Фруко Шульц Кофейный ликер 0.7л,ЛД108Н,Ладога Дистрибьюшен,0.7,,1445.6,,88.0,3.0,88.0,0
3159,Фруко Шульц Крем де Банан ликер 0.7л,ЛД115А,Ладога Дистрибьюшен,0.7,,1445.6,,52.0,1.0,52.0,0
3160,Фруко Шульц Крем де Какао Браун ликер 0.7л,ЛД122,Ладога Дистрибьюшен,0.7,,1445.6,,19.0,0,19.0,0
3161,Фруко Шульц Личи ликер 0.7л,ЛД123Н,Ладога Дистрибьюшен,0.7,,1445.6,,8.0,0,8.0,0
3162,Фруко Шульц Манго ликер 0.7л,ЛД125,Ладога Дистрибьюшен,0.7,,1445.6,,23.0,0,23.0,0
3163,Фруко Шульц Персик 0.7л Россия,ЛД111А,Ладога Дистрибьюшен,0.7,,1445.6,,67.0,0,67.0,0
3164,Фруко Шульц Сливочный 0.7л Россия,ЛД100А,Ладога Дистрибьюшен,0.7,,1180.8,,13.0,0,13.0,0
3165,Фруко Шульц Трипл Сек ликер 0.7л,ЛД109А,Ладога Дистрибьюшен,0.7,,1445.6,,266.0,0,261.0,5.0
3168,"Наливка ""СТАНЦИЯ НАЛИВНАЯ СЛИВОВАЯ"" 0,5Л",ЯР051,Берингофф Торговый дом ООО,0.5,,394.29,,84.0,0,84.0,0
3172,"Коктейль ""Бомбей Брамбл"", на основе джина 0.7л 37,5%",БМ800,Бакарди Рус ООО,0.7,,566.0,,9.0,0,9.0,0
3175,"Коктейль ЛЕ ЧОКОЛАТ СО ВКУСОМ ШОКОЛАДА И КАПУЧИНО 0,5л",ПО514,АСГ,0.5,,510.34,,51.0,0,51.0,0
3176,"Плодовый алкогольный напиток сладкий ""Лаветти со вкусом Вермута"" 0,75Л",ЮЗ015,Союз-Вино,0.75,,583.99,,63.0,0,63.0,0
3179,"Косогоров самогон № 5"" 0.5л. 40%",АИ186,АСТ-интернэшнл инваэронмэнт,0.5,,780.98,,15.0,0,15.0,0
3180,Косогоров самогон №2 0.5л,АИ183А,АСТ-интернэшнл инваэронмэнт,0.5,,538.3,,55.0,0,55.0,0
3181,"Спиртной напиток ржаной невыдержанный "" Косогоров самогон №3"" 40% (0.5л.)",АИ184,АСТ-интернэшнл инваэронмэнт,0.5,,538.3,,55.0,0,55.0,0
3183,"Напиток спиртной зерновой дистиллированный пшеничный «Самогон Хлебный Купажъ Органик» 0,5Л",ЛД254П,Ладога Дистрибьюшен,0.5,,1131.0,,11.0,0,11.0,0
3186,Кул Скелетон Ром и Кола газирован 0.45л 9%,ЛД1802,Ладога Дистрибьюшен,0.45,,270.0,,12.0,0,12.0,0
3189,"Настойка горькая Абсолют Персик со вкусом персика 0,75л",ЛЛПИ216,ЛВК & Логистик ООО,0.75,ПИ,1560.26,,37.0,0,37.0,0
3191,"Настойка горькая Ляйбвехтер 0,04л",ММ534,Маруся Бевереджис РУС,0.04,,295.0,,56.0,0,56.0,0
3193,"Ангостура Какао Биттерс настойка 0,1л",АИ1137,АСТ-интернэшнл инваэронмэнт,0.1,,1331.63,,5.0,0,5.0,0
3196,Журавушка домашняя настойка 0.5л.,РК074,МКР ООО,0.5,,416.0,,41.0,0,41.0,0
3197,"Настойка горькая ""ИВАН КУПАЛА МЕДОВАЯ С ПЕРЦЕМ"" 0,5Л",ГЛ504,Евросервис (поставщик),0.5,,410.3,,644.0,0,644.0,0
3201,Белая Березка Алтайская Облепиха горькая настойка 0.5л,ПО141,АСГ,0.5,,727.46,,4.0,0,4.0,0
3202,Белая Березка Белый Налив с Настоем Яблок горькая настойка 0.5л,ПО027,АСГ,0.5,,727.46,,71.0,0,71.0,0
3203,"Настойка горькая БЕЛАЯ БЕРЕЗКА САДОВАЯ ГРУША 0,5л",ПО525,АСГ,0.5,,727.46,,84.0,0,84.0,0
3204,"Настойка полусладкая БЕЛАЯ БЕРЕЗКА АЛТАЙСКАЯ ОБЛЕПИХА 0,5л",ПО155,АСГ,0.5,,727.46,,21.0,0,21.0,0
3205,"Настойка сладкая БЕЛАЯ БЕРЕЗКА АБРИКОСОВАЯ 0,5л",ПО157,АСГ,0.5,,791.8,,173.0,0,173.0,0
3206,"Настойка сладкая БЕЛАЯ БЕРЕЗКА БРУСНИЧНАЯ 0,5л",ПО158,АСГ,0.5,,791.8,,173.0,0,173.0,0
3207,"Настойка горькая ""РЕМЕСЛО ФЕРМЕРА. МЕДОВАЯ ДОМАШНЯЯ"" 0,5л",ПО546,АСГ,0.5,,503.26,,2.0,0,2.0,0
3208,"Настойка сладкая ""ЦАРСКАЯ КРЕПОСТЬ"" ЧЕРНОСЛИВ НА КОНЬЯКЕ 0,5л",ПО545,АСГ,0.5,,334.56,,1.0,0,1.0,0
3209,"Настойка сладкая ЦАРСКАЯ КРЕПОСТЬ КЛЮКВА НА КОНЬЯКЕ 0,5л",ПО527,АСГ,0.5,,334.56,,596.0,0,596.0,0
3211,Настойка сладкая РЕМЕСЛО ФЕРМЕРА ЛИМОННАЯ ПО-ДОМАШНЕМУ 0.5л,ПО376,АСГ,0.5,,493.38,,27.0,0,27.0,0
3212,"Настойка сладкая РЕМЕСЛО ФЕРМЕРА. ДОМАШНЯЯ ЛИМОННАЯ 0,5л",ПО090,АСГ,0.5,,563.64,,36.0,0,36.0,0
3213,Ремесло Фермера Лечо по Домашнему горькая настойка 0.5л,ПО143,АСГ,0.5,,503.26,,2.0,0,2.0,0
3216,БЕЛУГА НОБЛ БОТАНИКАЛС ОГУРЕЦ И МЯТА настойка 0.5л,БЛ257Р,Белуга Маркет Восток,0.5,,1465.0,,39.0,0,39.0,0
3217,Набор БЕЛУГА НОБЛ БОТАНИКАЛС ОГУРЕЦ И МЯТА настойка 0.7л с бокалом в п/у,БЛ1118РБ,Белуга Маркет Восток,0.7,,2647.0,,2.0,0,2.0,0
3220,"Настойка сладкая «ДОКТОР АВГУСТ ВИШНЯ НА КОНЬЯКЕ» 0,5Л",БЛ378С,Белуга Маркет Восток,0.5,,462.0,,1.0,0,1.0,0
3221,"Настойка сладкая Доктор Август Рябина на Коньяке 0,5",БЛ371,Белуга Маркет Восток,0.5,,462.0,,0,1.0,0,0
3222,Настойка сладкая Доктор Август Северная Клюква 0.5л.,БЛ375,Белуга Маркет Восток,0.5,,438.5,,0,1.0,0,0
3224,Капитанский с ромом голд настойка полусладкая 0.5л.,БЛ487А,Белуга Маркет Восток,0.5,,557.0,,18.0,0,18.0,0
3226,"Настойка горькая СТАРКА 0,5л",БС144,КУЛЬТУРА ООО,0.5,,562.61,,286.0,0,286.0,0
3227,Настойка горькая СТАРКА 0.25л.,БС155,КУЛЬТУРА ООО,0.25,,222.15,,30.0,0,30.0,0
3229,"Вильям Лоусонс Супер Спайсд"" 35% 1.0л. РУ",БМ768,Бакарди Рус ООО,1,,2481.04,,10.0,0,10.0,0
3232,"Настойка сладкая ""Клюквенная"" 0.5л. 20%",ЛД055А,Ладога Дистрибьюшен,0.5,,426.25,,953.0,0,953.0,0
3233,Настойка сладкая Рябиновая на коньяке 0.5л. 24%,ЛД056А,Ладога Дистрибьюшен,0.5,,426.25,,616.0,0,616.0,0
3234,"Настойка горькая ""ЗЕРНО МЕД И ПЕРЕЦ"" 0,5Л",ЛД1900,Ладога Дистрибьюшен,0.5,,587.45,,48.0,0,48.0,0
3235,"ПЕННИК ДВОЙНОЙ ПЕРЕГОНКИ ДОМАШНИЙ 0,5л настойка горькая",ЛД1471,Ладога Дистрибьюшен,0.5,,499.7,,6.0,0,6.0,0
3237,Перцовочка горькая настойка 0.5л,ЛД053,Ладога Дистрибьюшен,0.5,,523.9,,939.0,0,939.0,0
3238,ПЕРЦОВОЧКА с МЕДОМ горькая настойка 0.5л,ЛД759,Ладога Дистрибьюшен,0.5,,523.9,,432.0,0,432.0,0
3240,"Настойка сладкая ""Престиж Рябина на коньяке"" 0,5л 24%",ЛД920,Ладога Дистрибьюшен,0.5,,273.21,,16.0,0,16.0,0
3242,Таверн Хаунд МЕД БУРБОН СТАЙЛ на основе виски полусладкая настойка 0.5л,ЛД1299,Ладога Дистрибьюшен,0.5,,595.84,,1.0,0,1.0,0
3243,Таверн Хаунд ЯБЛОКО БУРБОН СТАЙЛ на основе виски полусладкая настойка 0.5л,ЛД1269,Ладога Дистрибьюшен,0.5,,595.84,,2.0,0,2.0,0
3244,Таверн Хаунд ЯБЛОКО с виски БУРБОН СТАЙЛ полусладкая настойка 0.5л,ЛД1269А,Ладога Дистрибьюшен,0.5,,569.99,,0,43.0,0,0
3246,Фоулерс Вишня с виски полусладкая настойка 0.5л,ЛД1159А,Ладога Дистрибьюшен,0.5,,609.15,,39.0,6.0,39.0,0
3247,Фоулерс Груша с виски полусладкая настойка 0.5л,ЛД1793,Ладога Дистрибьюшен,0.5,,609.15,,12.0,0,12.0,0
3248,Фоулерс Персик с виски полусладкая настойка 0.5л,ЛД1237А,Ладога Дистрибьюшен,0.5,,609.15,,7.0,6.0,7.0,0
3250,ЦАРСКАЯ КЕДРОВАЯ БИТТЕР на травах горькая настойка 0.5л,ЛД285,Ладога Дистрибьюшен,0.5,,694.4,,228.0,0,228.0,0
3251,ЦАРСКАЯ ОРИГИНАЛЬНАЯ АБРИКОС ЖИМОЛОСТЬ горькая настойка 0.5л,ЛД1629,Ладога Дистрибьюшен,0.5,,694.4,,2.0,0,2.0,0
3252,ЦАРСКАЯ ОРИГИНАЛЬНАЯ АРБУЗ горькая настойка 0.5л,ЛД1631,Ладога Дистрибьюшен,0.5,,694.4,,68.0,0,68.0,0
3253,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ВАНИЛЬ горькая настойка 0.5л,ЛД1447,Ладога Дистрибьюшен,0.5,,694.4,,158.0,8.0,158.0,0
3254,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ВИШНЯ горькая настойка 0.5л,ЛД1632,Ладога Дистрибьюшен,0.5,,694.4,,8.0,0,8.0,0
3255,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ГРЕЙПФРУТ горькая настойка 0.5л,ЛД390,Ладога Дистрибьюшен,0.5,,694.4,,75.0,0,75.0,0
3256,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ГРЕЙПФРУТ горькая настойка 0.7л,ЛД397,Ладога Дистрибьюшен,0.7,,937.75,,3.0,0,3.0,0
3257,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ГРУША горькая настойка 0.5л,ЛД391,Ладога Дистрибьюшен,0.5,,694.4,,149.0,3.0,149.0,0
3258,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ГУАВА ЛАЙМ горькая настойка 0.5л,ЛД1448,Ладога Дистрибьюшен,0.5,,694.4,,154.0,0,154.0,0
3259,ЦАРСКАЯ ОРИГИНАЛЬНАЯ КЛЮКВА горькая настойка 0.5л,ЛД392,Ладога Дистрибьюшен,0.5,,694.4,,23.0,6.0,23.0,0
3260,ЦАРСКАЯ ОРИГИНАЛЬНАЯ КЛЮКВЕННАЯ горькая настойка 0.5л,ЛД393,Ладога Дистрибьюшен,0.5,,694.4,,78.0,0,78.0,0
3261,ЦАРСКАЯ ОРИГИНАЛЬНАЯ КОКОС горькая настойка 0.5л,ЛД1635,Ладога Дистрибьюшен,0.5,,694.4,,70.0,0,70.0,0
3262,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ЛИМОН горькая настойка 0.7л,ЛД1333,Ладога Дистрибьюшен,0.7,,937.75,,7.0,0,7.0,0
3263,ЦАРСКАЯ ОРИГИНАЛЬНАЯ МАЛИНА горькая настойка 0.5л,ЛД1812,Ладога Дистрибьюшен,0.5,,694.4,,60.0,0,60.0,0
3264,ЦАРСКАЯ ОРИГИНАЛЬНАЯ МАЛИНА горькая настойка 0.7л,ЛД396,Ладога Дистрибьюшен,0.7,,937.75,,85.0,14.0,85.0,0
3265,ЦАРСКАЯ ОРИГИНАЛЬНАЯ МАНГО горькая настойка 0.5л,ЛД1449,Ладога Дистрибьюшен,0.5,,694.4,,30.0,0,29.0,1.0
3266,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ПЕРСИК горькая настойка 0.5л,ЛД1636,Ладога Дистрибьюшен,0.5,,694.4,,67.0,1.0,67.0,0
3267,ЦАРСКАЯ ОРИГИНАЛЬНАЯ СЕВЕРНАЯ ЯГОДА горькая настойка 0.5л,ЛД1450,Ладога Дистрибьюшен,0.5,,694.4,,81.0,0,81.0,0
3268,ЦАРСКАЯ ОРИГИНАЛЬНАЯ СМОРОДИНА 0.05л. 38%,ЛД282,Ладога Дистрибьюшен,0.05,,153.45,,42.0,0,42.0,0
3269,ЦАРСКАЯ ОРИГИНАЛЬНАЯ СМОРОДИНА горькая настойка 0.5л,ЛД394,Ладога Дистрибьюшен,0.5,,694.4,,41.0,0,41.0,0
3270,ЦАРСКАЯ ОРИГИНАЛЬНАЯ СМОРОДИНА горькая настойка 0.7л,ЛД399,Ладога Дистрибьюшен,0.7,,937.75,,45.0,0,45.0,0
3271,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ЧЕРНИКА МОЖЖЕВЕЛЬНИК 0.5л,ЛД1637,Ладога Дистрибьюшен,0.5,,694.4,,15.0,0,15.0,0
3272,ЦАРСКАЯ ОРИГИНАЛЬНАЯ ЯБЛОКО горькая настойка 0.5л,ЛД1639,Ладога Дистрибьюшен,0.5,,694.4,,29.0,0,29.0,0
3273,Царская Пряный перец 0.5л. 35%,ЛД284,Ладога Дистрибьюшен,0.5,,694.4,,6.0,0,6.0,0
3276,Зимняя Деревенька Брусника сладкая настойка 0.5л,СА041,Саранский ЛВЗ ООО,0.5,,374.39,,9.0,0,9.0,0
3277,Настойка Полба бочкова выдержка 0.7л,СА087,Саранский ЛВЗ ООО,0.7,,1628.56,,6.0,0,6.0,0
3278,Настойка Полба на колосках ручного сбора 0.7л,СА086,Саранский ЛВЗ ООО,0.7,,1628.56,,6.0,0,6.0,0
3279,"Настойка полусладкая ""ФОКС ЭНД ДОГС СПАЙСД НА ОСНОВЕ ВИСКИ"" 0,7Л с бокалом",БЛ608,Белуга Маркет Восток,0.7,,1031.0,,0,4.0,0,0
3280,"Настойка сладкая ""ЖИТНИЦА ЛИМОННАЯ"" 0,5Л",ОС005,ОСВЗ АО,0.5,,605.09,,24.0,0,24.0,0
3281,"Настойка сладкая «МИНДАЛЬ НА КОНЬЯКЕ» 0,5Л",ОН073,Прометей,0.5,,353.51,,56.0,0,56.0,0
3283,"Настойка ""Черноплодная с вишней"" сладкая 0.5л.",НЦ198,Национальные Алкогольные Традиции,0.5,,205.39,,1.0,0,1.0,0
3285,"Настойка горькая «БАЙКАЛ НА КЕДРОВЫХ ОРЕШКАХ» 0,5л",ПАК010,ПАК ООО,0.5,,541.63,,1.0,0,1.0,0
3286,"Настойка полусладкая ЕГЕРСКАЯ ТАЕЖНЫЕ ТРАВЫ 0,5л",ПАК003,ПАК ООО,0.5,,539.24,,99.0,0,99.0,0
3288,"Наливка ПИТЕЙНЫЙ ДОМ ДОМАШНЯЯ КЛЮКВЕННАЯ 0,5л.",ПИТ010,Питейный дом ООО,0.5,,364.82,,82.0,72.0,82.0,0
3289,"Настойка горькая ПИТЕЙНЫЙ ДОМ ДОМАШНЯЯ КЕДРОВАЯ 0,5л.",ПИТ011,Питейный дом ООО,0.5,,476.15,,27.0,72.0,27.0,0
3290,"Настойка горькая ПИТЕЙНЫЙ ДОМ ДОМАШНЯЯ КЛЮКВА 0,5л.",ПИТ012,Питейный дом ООО,0.5,,476.15,,116.0,75.0,116.0,0
3291,"Настойка горькая ПИТЕЙНЫЙ ДОМ ДОМАШНЯЯ МЕДОВАЯ С ПЕРЦЕМ 0,5л.",ПИТ013,Питейный дом ООО,0.5,,476.15,,321.0,72.0,321.0,0
3292,"Настойка сладкая ПИТЕЙНЫЙ ДОМ ДОМАШНЯЯ ВИШНЁВАЯ 0,5л.",ПИТ014,Питейный дом ООО,0.5,,364.82,,44.0,30.0,44.0,0
3293,"Настойка сладкая ПИТЕЙНЫЙ ДОМ ДОМАШНЯЯ ЛИМОННАЯ 0,5л.",ПИТ015,Питейный дом ООО,0.5,,373.29,,43.0,60.0,43.0,0
3296,Зеленая марка Красная смородина настойка сладкая 0.5л,ВП021,Руст Россия (РА),0.5,,325.29,,604.0,0,604.0,0
3297,Зеленая марка Лимонная настойка сладкая 0.1л,ВП027,Руст Россия (РА),0.1,,97.91,,306.0,0,306.0,0
3298,Зелёная Марка Лимонная настойка сладкая 0.5л,ВП495,Руст Россия (РА),0.5,,371.26,,681.0,0,681.0,0
3299,Зеленая марка Облепиховая настойка сладкая 0.5л,ВП023,Руст Россия (РА),0.5,,325.29,,618.0,0,618.0,0
3300,Зеленая марка Сливовая настойка сладкая 0.5л,ВП022,Руст Россия (РА),0.5,,325.29,,646.0,0,646.0,0
3302,"Настойка горькая  ТРИ СТАРИКА КЕДРОВАЯ  0,25л.",СОР001,Сордис ООО,0.25,,306.31,,136.0,0,136.0,0
3303,"Настойка горькая  ТРИ СТАРИКА КЕДРОВАЯ  0,5л.",СОР003,Сордис ООО,0.5,,558.37,,131.0,0,131.0,0
3304,Настойка горькая ТРИ СТАРИКА 0.1л,СОР023,Сордис ООО,0.1,,140.37,,252.0,0,252.0,0
3305,Настойка горькая ТРИ СТАРИКА 0.25л,СОР024,Сордис ООО,0.25,,306.31,,60.0,0,60.0,0
3306,Настойка горькая ТРИ СТАРИКА 0.5л алк 35%,СОР002К,Сордис ООО,0.5,,558.37,,194.0,0,194.0,0
3307,"Настойка сладкая ""СОРМОВСКАЯ ГРАНАТ"" 0,5Л",СОР019,Сордис ООО,0.5,,386.99,,132.0,0,132.0,0
3308,"Настойка сладкая ""СОРМОВСКАЯ КЛЮКВА НА КОНЬЯКЕ"" 0,25Л",СОР015,Сордис ООО,0.25,,212.81,,124.0,0,124.0,0
3309,"Настойка сладкая ""СОРМОВСКАЯ КЛЮКВА НА КОНЬЯКЕ"" 0,5Л",СОР016,Сордис ООО,0.5,,386.99,,91.0,0,91.0,0
3310,"Настойка сладкая ""СОРМОВСКАЯ РЯБИНА НА КОНЬЯКЕ"" 0,5Л",СОР017,Сордис ООО,0.5,,386.99,,128.0,0,128.0,0
3311,"Настойка сладкая СОРМОВСКАЯ ВИШНЯ НА КОНЬЯКЕ 0,5Л",СОР018,Сордис ООО,0.5,,386.99,,150.0,0,150.0,0
3312,Талка Таежные ягоды настойка сладкая 0.5л,ВП028,Руст Россия (РА),0.5,,360.28,,432.0,0,432.0,0
3314,"Настойка горькая ""ФИНСКИЙ ЛЕД. ФОРЕСТ НЕЙЧЕРАЛ"" 0,5Л",ЭЛ002,Эльбрус Спиритс ООО,0.5,,518.67,,3747.0,100.0,3747.0,0
3315,"Настойка полусладкая ""ФИНСКИЙ ЛЕД. ЦИТРУС МИКС"" 0,5л",ЭЛ011,Эльбрус Спиритс ООО,0.5,,336.6,,336.0,120.0,336.0,0
3316,"Настойка сладкая ""ДВОРЦОВАЯ КОЛЛЕКЦИЯ РУБИНОВАЯ"" 0,5Л",ЭЛ008,Эльбрус Спиритс ООО,0.5,,333.72,,3.0,0,3.0,0
3317,"Настойка сладкая ""ФИНСКИЙ ЛЕД. МАЛИНА"" 0,5л",ЭЛ006,Эльбрус Спиритс ООО,0.5,,353.43,,147.0,0,147.0,0
3320,Берингофф Лайм горькая настойка 0.5л,ЯР007,Берингофф Торговый дом ООО,0.5,,1044.3,,48.0,0,48.0,0
3321,"Настойка горькая ""ЗЕМСКАЯ РЖАНАЯ НА МЕДУ"" 0,5Л",ЯР044,Берингофф Торговый дом ООО,0.5,,518.04,,1376.0,0,1376.0,0
3322,"Настойка полусладкая ""СТАНЦИЯ НАЛИВНАЯ БРУСНИКА"" 0,5Л",ЯР043,Берингофф Торговый дом ООО,0.5,,488.28,,66.0,0,66.0,0
3323,"Настойка сладкая ""ЛЁН ВИШНЯ И МИНДАЛЬ"" 0,5Л",ЯР048,Берингофф Торговый дом ООО,0.5,,387.26,,52.0,0,52.0,0
3324,"Настойка сладкая ""СТАНЦИЯ НАЛИВНАЯ АРБУЗ"" 0,5Л",ЯР052,Берингофф Торговый дом ООО,0.5,,374.96,,50.0,0,50.0,0
